时间(s),residual_x_before,residual_y_before,residual_x_after,residual_y_after,residual_norm_after
311.1263006076751,3.420400072843435,-1.3863089940741475,-0.05957184387120229,0.4358104033217072,0.4398630607651022
311.22630060767506,3.475231123597908,-1.0955718175861913,-0.004740793116729591,0.7265475798096634,0.7265630467114708
311.3263006076751,3.5071653832910243,-1.2882173575020268,0.027193466576386882,0.5339020398938279,0.5345941197088045
311.4263006076751,3.468272829527688,-1.5473249018274087,-0.011699087186949342,0.27479449556844604,0.27504342100062046
311.5263006076751,3.305477536855779,-1.3984889941234582,-0.1744943798588583,0.42363040327239654,0.45816046007819233
311.6263006076751,3.0560332465473827,-1.0878182439592965,-0.4239386701672547,0.7343011534365582,0.8478927880348083
311.72630060767506,2.884866899950847,-1.0557703731037373,-0.5951050167637906,0.7663490242921174,0.9702787269701999
311.8263006076751,3.0197407069654645,-1.1747940009634,-0.460231209749173,0.6473253964324548,0.7942562151432131
311.9263006076751,3.443370066281446,-1.1536837368090447,-0.03660185043319153,0.66843566058681,0.669437023027005
312.0263006076751,3.7100330617757287,-1.1680544112281455,0.2300611450610912,0.6540649861677093,0.6933463323602326
312.1263006076751,3.4954482512292557,-1.4336746204214201,0.015476334514618273,0.3884447769744346,0.38875295714467123
312.22630060767506,3.0935690431591176,-1.7207758498883667,-0.38640287355551983,0.10134354750748797,0.3994717703585142
312.3263006076751,2.863077239297013,-1.7712723463764088,-0.6168946774176245,0.050847051019445866,0.6189866441398951
312.4263006076751,2.8446740461630178,-1.6657772390951826,-0.6352978705516197,0.1563421583006721,0.6542524396511907
312.5263006076751,2.959311731875829,-1.5019247850522868,-0.5206601848388086,0.32019461234356794,0.6112377752153658
312.6263006076751,3.1133188991550718,-1.2470306801308229,-0.3666530175595657,0.5750887172650319,0.682027468663158
312.72630060767506,3.259243055795295,-1.0259687914205526,-0.2207288609193423,0.7961506059753021,0.8261821938516898
312.8263006076751,3.3641733471758535,-1.0770657399703505,-0.11579856953878398,0.7450536574255042,0.7539988469157954
312.9263006076751,3.3956002898946522,-1.3312221227150771,-0.08437162681998522,0.4908972746807776,0.4980950769695136
313.0263006076751,3.4301632428845323,-1.4817649153009478,-0.04980867383010512,0.34035448209490693,0.34397976317046053
313.1263006076751,3.5446425928057153,-1.3618414130380234,0.0646706760910778,0.4602779843578313,0.4647990094982831
313.22630060767506,3.6633342072141595,-1.1030117049802728,0.18336229049952202,0.7191076924155819,0.7421169738447533
313.3263006076751,3.710623049321537,-0.8679943990736073,0.23065113260689962,0.9541249983222474,0.981608097662338
313.4263006076751,3.761038997896346,-0.7274312561182803,0.28106708118170864,1.0946881412775744,1.1301950410339605
313.5263006076751,3.8637065466417617,-0.6597148280730963,0.38373462992712426,1.1624045693227583,1.2241064696290653
313.6263006076751,3.8883451742363917,-0.5850633593140735,0.40837325752175424,1.2370560380817812,1.3027188333687059
313.72630060767506,3.78177772422875,-0.5406103540792692,0.30180580751411235,1.2815090433165857,1.3165683322757828
