event_id,event_type,target_id,start_time,execute_time,distance,speed,acceleration,margin
S_00254,shooting,S10,515.05,516.55,10.653937298509915,1.0429754839865852,0.7067514769395368,0.17883863085729054
S_00255,shooting,S10,515.15,516.65,10.76260184154167,1.1253706305761961,0.7246023948648508,0.1942174604059241
S_00256,shooting,S10,515.25,516.75,10.820877603786517,1.1822356454538088,0.42997630838160283,0.1942174604059241
S_00257,shooting,S10,515.35,516.85,10.628019544152501,1.1981289931451415,0.1299796569752984,0.1942174604059241
S_00258,shooting,S10,515.45,516.95,10.202294321583462,1.1691511721587187,0.5134829081079842,0.1942174604059241
S_00259,shooting,S10,515.55,517.05,9.727504269669838,1.098498396758366,0.9101349356853263,0.18910017078679353
S_00260,shooting,S10,515.65,517.15,9.494071122606385,1.0175894012585531,1.1049406234420034,0.17976284490425543
S_00261,shooting,S10,515.75,517.25,9.643056776121675,0.9764876616709637,1.071152602277992,0.17976284490425543
S_00262,shooting,S10,515.85,517.35,9.923865823246931,0.9956384293360453,0.8499111299922203,0.17976284490425543
S_00263,shooting,S10,515.95,517.45,9.861106253806573,1.0428738824073303,0.5084732762069823,0.17976284490425543
S_00264,shooting,S10,516.05,517.55,9.489718672423681,1.073641585433568,0.176433448564837,0.17958874689694723
S_00265,shooting,S10,516.15,517.65,9.32942719018432,1.074925056248726,0.11088546935315195,0.17317708760737283
S_00266,shooting,S10,516.25,517.75,9.534506944803837,1.0696678942101323,0.21518645167006287,0.17317708760737283
S_00267,shooting,S10,516.35,517.85,9.820431201621618,1.0853332765157921,0.36497597125528924,0.17317708760737283
S_00268,shooting,S10,516.45,517.95,10.03451177132796,1.122755679644281,0.5256561944731165,0.17317708760737283
S_00269,shooting,S10,516.55,518.05,10.277270960787964,1.1664606260032093,0.561636194707467,0.17317708760737283
S_00270,shooting,S10,516.65,518.15,10.491916586091625,1.1895815125738505,0.3864661413648567,0.17317708760737283
S_00271,shooting,S10,516.75,518.25,10.387262185877587,1.1717032530791145,0.20695459050543097,0.17317708760737283
S_00272,shooting,S10,516.85,518.35,9.898741235469725,1.1485320427599421,0.44827132051214835,0.17317708760737283
S_00273,shooting,S10,516.95,518.45,9.447977318224664,1.198060886058689,1.2117755940760442,0.17317708760737283
S_00274,shooting,S10,522.15,523.65,14.668095499388539,0.7139731347853461,1.0632629927681732,0.12499213847628932
S_00275,shooting,S10,522.25,523.75,14.760438810179005,0.6362796276798742,0.8770763686570476,0.12499213847628932
S_00276,shooting,S10,522.35,523.85,14.754817645632617,0.5556181741660112,0.6454507753492653,0.12499213847628932
S_00277,shooting,S10,522.45,523.95,14.697117512446967,0.5199443617938289,0.3081800179220065,0.12499213847628932
S_00278,shooting,S10,522.55,524.05,14.718799812666223,0.5468966688646276,0.4490661191434624,0.13434036371026967
S_00279,shooting,S10,522.65,524.15,14.907245681140818,0.5991835725669775,0.5426350455046003,0.13434036371026967
S_00280,shooting,S10,522.75,524.25,15.144304866257311,0.6551413422485464,0.7243443110749629,0.13434036371026967
S_00281,shooting,S10,522.85,524.35,15.321064398019423,0.7416612535296628,1.0837525373194916,0.13434036371026967
S_00282,shooting,S10,522.95,524.45,15.528046033211815,0.8654764160269178,1.1606587730093156,0.13434036371026967
S_00283,shooting,S10,523.05,524.55,15.83979206789455,0.9662516635583092,0.7213150929016101,0.13434036371026967
S_00284,shooting,S10,523.15,524.65,16.17922420230834,1.0007663805751952,0.33122374023890117,0.13434036371026967
S_00285,shooting,S10,523.25,524.75,16.45859259390434,1.0163756685711776,0.4240059112156259,0.13434036371026967
S_00286,shooting,S10,523.35,524.85,16.663785067736487,1.0693080727963777,0.7492836437795115,0.13434036371026967
S_00287,shooting,S10,523.45,524.95,16.79166755212509,1.1385810534768979,1.0013559450218388,0.13434036371026967
S_00288,shooting,S10,523.55,525.05,16.809605286045347,1.1790921103383345,1.3109900971198813,0.1260066019200791
S_00289,shooting,S10,523.65,525.15,16.773281639393968,1.2021462843481425,1.337335790880696,0.108442806079536
S_00290,shooting,S10,523.75,525.25,16.796827562702518,1.2273243632374562,0.9044112926290089,0.108442806079536
S_00291,shooting,S10,523.85,525.35,16.866334513945223,1.2251726746186091,0.4745478253248056,0.108442806079536
S_00292,shooting,S10,523.95,525.45,16.90809971834883,1.1779002781610453,0.5019394023854834,0.108442806079536
S_00293,shooting,S10,524.05,525.55,17.027047511617038,1.1271302884306604,0.3544118414098046,0.108442806079536
S_00294,shooting,S10,524.15,525.65,17.42241498452136,1.1080458263790678,0.3303489253239227,0.108442806079536
S_00295,shooting,S10,524.25,525.75,17.95639194010951,1.10000125310109,0.7178233845819361,0.108442806079536
S_00296,shooting,S10,524.35,525.85,18.218331073066388,1.0865405716503833,0.8793184817065461,0.108442806079536
S_00297,shooting,S10,524.45,525.95,18.041555574580624,1.0844731991244654,0.5804506415135617,0.108442806079536
S_00298,shooting,S10,524.55,526.05,17.577789976713753,1.0933707848643563,0.28198789062146096,0.108442806079536
S_00299,shooting,S10,524.65,526.15,17.04709211713599,1.0934727669459974,0.424100912138621,0.108442806079536
S_00300,shooting,S10,524.75,526.25,16.65983523079197,1.0844916320138078,0.671841065330624,0.108442806079536
S_00301,shooting,S10,524.85,526.35,16.464157928705127,1.0905549904637746,0.4986211457537307,0.108442806079536
S_00302,shooting,S10,524.95,526.45,16.36835560318428,1.1204724027591522,0.40114529443372565,0.108442806079536
S_00303,shooting,S10,525.05,526.55,16.33377343756069,1.1658662486947344,0.8937509752181749,0.108442806079536
S_00304,shooting,S10,525.15,526.65,16.34175106165891,1.2261297949716656,1.2797632247703496,0.108442806079536
S_00305,shooting,S10,525.25,526.75,16.37807670604218,1.3037532012397453,1.2798147574224543,0.1467901617183638
S_00306,shooting,S10,525.35,526.85,16.50875940152967,1.3695140788688969,0.6444622591319255,0.1467901617183638
S_00307,shooting,S10,525.45,526.95,16.707683617444474,1.3750956557462266,0.2101651773901656,0.1467901617183638
S_00308,shooting,S10,525.55,527.05,16.767066074354958,1.3407992920824883,0.33259041259175254,0.1467901617183638
S_00309,shooting,S10,525.65,527.15,16.621641235775957,1.344925438102734,0.44039599828523096,0.1467901617183638
S_00310,shooting,S10,525.75,527.25,16.419975549787246,1.4159827101955578,1.020378871418589,0.1467901617183638
S_00311,shooting,S10,525.85,527.35,16.309872256383507,1.5146116864071086,0.8689123986704612,0.1467901617183638
S_00312,shooting,S10,525.95,527.45,16.476936814843217,1.5875264596068681,0.7098504304408378,0.1467901617183638
S_00313,shooting,S10,526.05,527.55,16.975072453907387,1.616121616910916,0.6505756058301747,0.1467901617183638
S_00314,shooting,S10,526.15,527.65,17.603470630237368,1.620991254062906,0.3767484650059398,0.1467901617183638
S_00315,shooting,S10,526.25,527.75,18.199817645341714,1.6430503152183482,0.40937998411799525,0.1467901617183638
S_00316,shooting,S10,526.35,527.85,18.78710477113463,1.7021136345900438,0.7011965819267273,0.1467901617183638
S_00317,shooting,S10,526.45,527.95,19.347676288101454,1.7791797911979184,0.6832881898807731,0.11041010440104082
S_00318,shooting,S10,526.55,528.05,19.749189660239377,1.8294723092275682,0.18609295424006697,0.0852638453862159
S_00319,shooting,S10,526.65,528.15,19.973731504442892,1.8163277020993227,0.5575121173350533,0.0852638453862159
S_00320,shooting,S10,526.75,528.25,20.157477333852007,1.7578194037260724,0.8492886448869457,0.0852638453862159
S_00321,shooting,S10,526.85,528.35,20.31770234716264,1.7195033287870276,0.6020645821673706,0.0852638453862159
S_00322,shooting,S10,526.95,528.45,20.3441885294588,1.7440946668316877,0.5004929793093014,0.0852638453862159
S_00323,shooting,S10,527.05,528.55,20.300209847554367,1.8125959821595943,0.7412816530765193,0.0852638453862159
S_00324,shooting,S10,527.15,528.65,20.407514337885715,1.8786942518432013,0.7592932106982099,0.060652874078399366
S_00325,shooting,S10,527.25,528.75,20.679151297022557,1.9118663075505653,0.5069192578838436,0.04406684622471735
S_00326,shooting,S10,527.35,528.85,20.900855871107336,1.9048096955730573,0.343461480464551,0.04406684622471735
S_00327,shooting,S10,527.45,528.95,20.932060046480363,1.8685531192004325,0.4316661221989555,0.04406684622471735
S_00328,shooting,S10,527.55,529.05,20.763394294307727,1.8318687388878045,0.4874072256947979,0.04406684622471735
S_00329,shooting,S10,527.65,529.15,20.475915312708512,1.8373341215145083,0.7567685707775872,0.04406684622471735
S_00330,shooting,S10,527.75,529.25,20.26776025396267,1.9049843914684035,0.9807407188005752,0.04406684622471735
S_00331,shooting,S10,527.85,529.35,20.322294467344303,1.9890083657611124,0.8870243605999693,0.005495817119443802
S_00332,shooting,S10,531.35,532.85,23.92364386736233,0.5546878734362468,0.4420258991366063,0.12138936483196705
S_00333,shooting,S10,531.45,532.95,24.24352296716412,0.5166748377299051,0.7930146111626183,0.12138936483196705
S_00334,shooting,S10,531.55,533.05,24.59437117141439,0.4216089714933002,1.0493644623538512,0.12138936483196705
S_00335,shooting,S10,531.65,533.15,24.87645088786094,0.3098915804126906,1.0430650070898264,0.12138936483196705
S_00336,shooting,S10,531.75,533.25,24.919018283603922,0.22430030274845802,0.884798032469883,0.12138936483196705
S_00337,shooting,S10,531.85,533.35,24.681768358923144,0.2021636330972273,0.6159746877233911,0.12138936483196705
S_00338,shooting,S10,531.95,533.45,24.500896607034736,0.2472828692719288,0.6750516903637044,0.12138936483196705
S_00339,shooting,S10,532.05,533.55,24.699995746923765,0.3345665214429683,0.9637257271520198,0.12138936483196705
S_00340,shooting,S10,532.15,533.65,25.163120291911405,0.4302690107426152,0.9755471373965087,0.12138936483196705
S_00341,shooting,S10,532.25,533.75,25.487378991496,0.5138710731977537,0.8963798858248164,0.12138936483196705
S_00342,shooting,S10,532.35,533.85,25.516541605632476,0.6074212777566151,1.0983508085290699,0.12138936483196705
S_00343,shooting,S10,532.45,533.95,25.288078922880004,0.7281549452392773,1.220996734820899,0.12138936483196705
S_00344,shooting,S10,532.55,534.05,24.933027178968338,0.8380426903769602,0.8605330645052391,0.12138936483196705
S_00345,shooting,S10,532.65,534.15,24.639038675169015,0.8988388384420427,0.6287139391572159,0.17933833577470096
S_00346,shooting,S10,532.75,534.25,24.602687776606864,0.9489941664271319,0.7897025860830696,0.17933833577470096
S_00347,shooting,S10,532.85,534.35,24.86810279501533,1.049462949173927,1.2485794505474352,0.16761369963504316
S_00348,shooting,S10,532.95,534.45,25.152383649093103,1.1961700968102813,1.4065350363631914,0.06230997575787237
S_00349,shooting,S10,533.05,534.55,25.213252072142954,1.3255602623246485,1.0796088032433857,0.06230997575787237
S_00350,shooting,S10,533.15,534.65,25.147560031769732,1.4105054676949218,1.0195140655392805,0.06230997575787237
S_00351,shooting,S10,533.25,534.75,25.11746277531238,1.4962277351650624,1.181563346608519,0.06230997575787237
S_00352,shooting,S10,533.35,534.85,24.98809778340374,1.604168922979665,1.209521584614342,0.06230997575787237
S_00353,shooting,S10,533.45,534.95,24.783855236117297,1.6992263430203,1.0385569051430559,0.06230997575787237
S_00354,shooting,S10,533.55,535.05,24.855460876775716,1.7600205716805324,0.6657927772118466,0.06230997575787237
S_00355,shooting,S10,533.65,535.15,25.324758080525964,1.7825009284646374,0.13416159056493468,0.06230997575787237
S_00356,shooting,S10,533.75,535.25,25.941329050223555,1.7526390530271523,0.5179754809230842,0.06230997575787237
S_00357,shooting,S10,533.85,535.35,26.438033091380795,1.6789070201472063,0.7955196785249558,0.06230997575787237
S_00358,shooting,S10,533.95,535.45,26.676299427605873,1.5980630383559,0.6862583545595221,0.06230997575787237
S_00359,shooting,S10,534.05,535.55,26.711506280782768,1.5489738005119693,0.1844657194596669,0.06230997575787237
S_00360,shooting,S10,534.15,535.65,26.686185254080854,1.5620444111074485,0.33826783326315457,0.06230997575787237
S_00361,shooting,S10,534.25,535.75,26.700202170052272,1.616582296549043,0.4515813061167018,0.06230997575787237
S_00362,shooting,S10,534.35,535.85,26.896986584774233,1.6521245282376253,0.25680180636934663,0.06230997575787237
S_00363,shooting,S10,534.45,535.95,27.21225184785796,1.662428576972982,0.457672052094166,0.06230997575787237
S_00364,shooting,S10,534.55,536.05,27.30201402773807,1.684221445541882,0.600130140499503,0.10791943889047716
S_00365,shooting,S10,534.65,536.15,27.09915082906915,1.7115731274066694,0.2873522060532803,0.10791943889047716
S_00366,shooting,S10,534.75,536.25,27.06641693596354,1.7162025882161516,0.2049786163576547,0.10791943889047716
S_00367,shooting,S10,534.85,536.35,27.445826966615325,1.7086984996509489,0.18515340457513946,0.102166921335387
S_00368,shooting,S10,534.95,536.45,27.963221569805732,1.7041278334792405,0.45119287848695466,0.08147113720777072
S_00369,shooting,S10,535.05,536.55,28.32336837750854,1.701078315978477,0.9811728189818004,0.06706526489965839
S_00370,shooting,S10,535.15,536.65,28.436842405645766,1.7055028999595743,0.754367227328798,0.06252630377416935
S_00371,shooting,S10,535.25,536.75,28.38711308804507,1.7101410157080175,0.01122642931889978,0.06252630377416935
S_00372,shooting,S10,535.35,536.85,28.392807225565914,1.7076405331595006,0.44580735217662676,0.06252630377416935
S_00373,shooting,S10,535.45,536.95,28.58752232600089,1.7109116146052787,0.2064269665745655,0.05649910695996439
S_00374,shooting,S10,535.55,537.05,28.964213014703112,1.7288994050767952,0.4726341043951835,0.0414314794118755
S_00375,shooting,S10,535.65,537.15,29.471782671430372,1.7613649094914086,0.7608607470148675,0.021128693142785124
S_00376,shooting,S10,535.75,537.25,29.9598181750761,1.7938555478874096,0.6853526361451744,0.001607272996955942
S_00377,shooting,S10,751.65,753.15,26.7736702498137,1.9419901104395114,0.36638457188970847,0.008024859109122958
S_00378,shooting,S10,751.75,753.25,26.730301576823873,1.950301586528506,0.22178648534838472,0.020889124859447748
S_00379,shooting,S10,751.85,753.35,26.680393385228395,1.9173381180360112,0.4291553453692041,0.024849206735746976
S_00380,shooting,S10,751.95,753.45,26.60524323573825,1.8797572431926395,0.4199810175677014,0.024849206735746976
S_00381,shooting,S10,752.05,753.55,26.45092503507037,1.8779320172210527,0.7105775834182527,0.024849206735746976
S_00382,shooting,S10,752.15,753.65,26.184478056527425,1.9536498027435425,1.383053726144494,0.023175098628228752
S_00383,shooting,S10,762.05,763.55,12.073971918705947,1.6347529377580816,0.45632845676258427,0.008027516302127058
S_00384,shooting,S10,762.15,763.65,12.137297186452782,1.62926617425347,0.29444162654154254,0.13632875916347187
S_00385,shooting,S10,762.25,763.75,11.867245600048715,1.629439467764578,0.25965400959307594,0.13632875916347187
S_00386,shooting,S10,762.35,763.85,11.784778883755001,1.6416127096382003,0.7415644339442716,0.13632875916347187
S_00387,shooting,S10,762.45,763.95,12.00821077687363,1.6580523487148946,0.5890735193110469,0.13632875916347187
S_00388,shooting,S10,762.55,764.05,12.122463874832011,1.6251288032173954,0.6719073786701781,0.13632875916347187
S_00389,shooting,S10,762.65,764.15,11.806080978677754,1.5236895331384095,1.10048234384389,0.13632875916347187
S_00390,shooting,S10,762.75,764.25,11.245776251024598,1.4096583222207568,0.9440899692785766,0.13632875916347187
S_00391,shooting,S10,762.85,764.35,10.767868171186386,1.3451228347069544,0.9599934812978544,0.13632875916347187
S_00392,shooting,S10,762.95,764.45,10.541627976286556,1.3562615181707152,0.9381225106214729,0.13632875916347187
S_00393,shooting,S10,763.05,764.55,10.554145619498481,1.4193788690546842,0.744930966350692,0.13632875916347187
S_00394,shooting,S10,763.15,764.65,10.751363489250627,1.4974279420993026,0.834165431443859,0.13659429561211567
S_00395,shooting,S10,763.25,764.75,10.923911385171698,1.5708514653327519,0.87904071009135,0.14130241452045988
S_00396,shooting,S10,763.35,764.85,10.790604965432822,1.6251877416699336,0.9335284351890422,0.15301307925535013
S_00397,shooting,S10,763.45,764.95,10.42307759510585,1.7164694604165394,0.9063656681742519,0.14176526979173032
S_00398,shooting,S10,763.55,765.05,10.308232251486652,1.7915476871427194,0.426672289109858,0.1042261564286403
S_00399,shooting,S10,763.65,765.15,10.608634820511018,1.7995807782559856,0.07663095679462602,0.1002096108720072
S_00400,shooting,S10,763.75,765.25,10.90230621915491,1.8068663746566012,0.06924853758703266,0.09656681267169942
S_00401,shooting,S10,763.85,765.35,10.939701690483846,1.8134045776404577,0.0625955242783317,0.09329771117977115
S_00402,shooting,S10,763.95,765.45,10.836279648391816,1.8191962130808077,0.05692822357515926,0.09040189345959615
S_00403,shooting,S10,764.05,765.55,10.724067095823525,1.824242821828993,0.05256642366742406,0.0878785890855035
S_00404,shooting,S10,764.15,765.65,10.681355854936193,1.8285466546731246,0.04985397108544124,0.0857266726634377
S_00405,shooting,S10,764.25,765.75,10.793558067884137,1.832110671694997,0.04906517346144874,0.08394466415250146
S_00406,shooting,S10,764.35,765.85,11.071746340463864,1.8349385459045255,0.05029062873533925,0.08253072704773723
S_00407,shooting,S10,764.45,765.95,11.419151865433848,1.8370346710722596,0.05339182248654954,0.0814826644638702
S_00408,shooting,S10,764.55,766.05,11.654574636786654,1.8384041737185666,0.05806900512614555,0.08079791314071672
S_00409,shooting,S10,764.65,766.15,11.71750237773192,1.839052929254238,0.06397745917277818,0.08047353537288104
S_00410,shooting,S10,764.75,766.25,11.852705206254349,1.8389875823010633,0.07080963554528555,0.08047353537288104
S_00411,shooting,S10,764.85,766.35,12.154264559127308,1.8382155712534531,0.07832417869326103,0.08047353537288104
S_00412,shooting,S10,764.95,766.45,12.316591501769146,1.836745157172485,0.08634311048334348,0.08047353537288104
S_00413,shooting,S10,765.05,766.55,12.210702742855744,1.8345854571330404,0.09473843869251301,0.08047353537288104
S_00414,shooting,S10,765.15,766.65,12.219679769313798,1.83174648217274,0.1034185383858697,0.08047353537288104
S_00415,shooting,S10,765.25,766.75,12.501400674080843,1.828239180017358,0.11231740593438178,0.08047353537288104
S_00416,shooting,S10,765.35,766.85,12.665240117645189,1.8240754827821215,0.12138693730285337,0.08047353537288104
S_00417,shooting,S10,765.45,766.95,12.566053890027296,1.8192683598708668,0.13059157973557645,0.08047353537288104
S_00418,shooting,S10,765.55,767.05,12.490361804366662,1.8138318763149808,0.13990466799187887,0.08047353537288104
S_00419,shooting,S10,765.65,767.15,12.595964434903237,1.8077812568109297,0.1493059102378138,0.08047353537288104
S_00420,shooting,S10,765.75,767.25,12.766674256770969,1.8011329557281786,0.15877964862028496,0.08047353537288104
S_00421,shooting,S10,765.85,767.35,12.871992235446934,1.7939047333667242,0.16831364198450138,0.08047353537288104
S_00422,shooting,S10,765.95,767.45,12.866023578884212,1.7861157387445477,0.17789820296525438,0.08047353537288104
S_00423,shooting,S10,766.05,767.55,12.815474781804872,1.777786599188072,0.187525578085559,0.08047353537288104
S_00424,shooting,S10,766.15,767.65,12.802633800322413,1.7689395169805233,0.19718949650636894,0.08047353537288104
S_00425,shooting,S10,766.25,767.75,12.85406711684345,1.7595983732918778,0.20688483730487536,0.08050620884946835
S_00426,shooting,S10,766.35,767.85,13.019323325364214,1.7497888395667736,0.21660738112727185,0.08089221437327343
S_00427,shooting,S10,766.45,767.95,13.24531930153836,1.739538496477756,0.22635362265490913,0.08162742141375745
S_00428,shooting,S10,766.55,768.05,13.33967374474261,1.7288769604590248,0.2361206274284487,0.08270727143347978
S_00429,shooting,S10,766.65,768.15,13.251014136384839,1.7178360177131504,0.2459059214079804,0.08412675891362997
S_00430,shooting,S10,766.75,768.25,13.219047620153715,1.706449765423061,0.2557074049529753,0.08588040999132096
S_00431,shooting,S10,766.85,768.35,13.406611183023532,1.6947547597007362,0.2655232852123441,0.08796225860893925
S_00432,shooting,S10,766.95,768.45,13.730274648751578,1.682790169552219,0.27535202252779356,0.09036582006456662
S_00433,shooting,S10,767.05,768.55,13.962667076973565,1.6705979358277512,0.28519228760351517,0.09308406184250961
S_00434,shooting,S10,767.15,768.65,13.926314227544115,1.658222933750851,0.2950429270207559,0.09610937159453514
S_00435,shooting,S10,767.25,768.75,13.678037724157338,1.6457131371699747,0.3049029352749444,0.09943352213591072
S_00436,shooting,S10,767.35,768.85,13.39251239362169,1.633119782145895,0.2336107797665723,0.10304763331663791
S_00437,shooting,S10,767.45,768.95,13.239789937247382,1.6268750762713662,0.15738571597504905,0.10694213062772617
S_00438,shooting,S11,506.65,508.15,15.103502080998833,1.2426605402815418,1.486550791635539,0.008966138909640708
S_00439,shooting,S11,506.75,508.25,15.121325791349118,1.174993641032538,1.1365412498699554,0.008966138909640708
S_00440,shooting,S11,506.85,508.35,15.321473721135993,1.0563860997659913,1.2983028563908852,0.008966138909640708
S_00441,shooting,S11,506.95,508.45,15.58609932627782,0.921132857918943,1.290775133571956,0.008966138909640708
S_00442,shooting,S11,507.05,508.55,15.752792686479902,0.8385381659497585,0.8395874566903101,0.008966138909640708
S_00443,shooting,S11,507.15,508.65,15.752542869113764,0.8121132713922529,0.6356839783614676,0.008966138909640708
S_00444,shooting,S11,507.25,508.75,15.72498117587079,0.8041957232986053,0.6950050447711482,0.008966138909640708
S_00445,shooting,S11,507.35,508.85,15.912110810290992,0.7986200716745026,0.551752647052605,0.008966138909640708
S_00446,shooting,S11,507.45,508.95,16.360326244480724,0.7847165676625723,0.30696437609059374,0.008966138909640708
S_00447,shooting,S11,507.55,509.05,16.866358132958222,0.7492238966865028,0.4063539301558871,0.008966138909640708
S_00448,shooting,S11,507.65,509.15,17.33256681307056,0.7040966390875533,0.30581611572436523,0.008966138909640708
S_00449,shooting,S11,507.75,509.25,17.731750780753675,0.6880671836118303,0.27469257857163365,0.008966138909640708
S_00450,shooting,S11,507.85,509.35,17.92150416175591,0.73251835036009,0.8358181040928186,0.008966138909640708
S_00451,shooting,S11,507.95,509.45,17.858582485649702,0.8237304580010703,1.0295084608123788,0.008966138909640708
S_00452,shooting,S11,508.05,509.55,17.71695712596157,0.907783338421264,0.6425595493358386,0.008966138909640708
S_00453,shooting,S11,508.15,509.65,17.602851706407943,0.9436661497458656,0.36911532643191586,0.008966138909640708
S_00454,shooting,S11,508.25,509.75,17.489228999598897,0.9476747328019905,0.6426228163361286,0.13446476240607655
S_00455,shooting,S11,508.35,509.85,17.39817975428277,0.9654852310758955,0.6039882676577405,0.13446476240607655
S_00456,shooting,S11,508.45,509.95,17.357986203059895,1.016084185440306,0.7208894733534501,0.1394832442853627
S_00457,shooting,S11,508.55,510.05,17.36965645405119,1.0996050448628671,1.0074772954333542,0.3136610261250808
S_00458,shooting,S11,508.65,510.15,17.373802617784627,1.2082412575713115,1.0951849904417414,0.26987667303883905
S_00459,shooting,S11,508.75,510.25,17.230649099292524,1.3051215109539072,0.6154397478042519,0.26987667303883905
S_00460,shooting,S11,508.85,510.35,16.982300229542794,1.3278515573860974,0.3287157750410037,0.26987667303883905
S_00461,shooting,S11,508.95,510.45,16.942713515529515,1.2646858960770095,0.826095925875034,0.26987667303883905
S_00462,shooting,S11,509.05,510.55,17.17574106945131,1.1888829373136929,0.5588630741487159,0.26987667303883905
S_00463,shooting,S11,509.15,510.65,17.364543087605522,1.1607224851114324,0.2609184690601152,0.26987667303883905
S_00464,shooting,S11,509.25,510.75,17.339325325478747,1.1644635983094165,0.5021035462686825,0.26987667303883905
S_00465,shooting,S11,509.35,510.85,17.156595401398317,1.1656077540512277,0.672871566903245,0.26987667303883905
S_00466,shooting,S11,509.45,510.95,16.988835440134725,1.1639010984378333,0.9719772157741143,0.26987667303883905
S_00467,shooting,S11,509.55,511.05,17.095320010563018,1.1789166258937291,1.2236699002236058,0.18422006651759615
S_00468,shooting,S11,509.65,511.15,17.57058890645324,1.2129695591908398,1.0067347157650652,0.18422006651759615
S_00469,shooting,S11,509.75,511.25,18.043551288551125,1.2307371013981692,0.3865537657236788,0.18422006651759615
S_00470,shooting,S11,509.85,511.35,18.119599421628866,1.2171245854265145,0.09397630485538223,0.18422006651759615
S_00471,shooting,S11,509.95,511.45,17.842690099566504,1.2155597855056923,0.16408319608363733,0.18422006651759615
S_00472,shooting,S11,510.05,511.55,17.559535099688297,1.2495048297121467,0.6286001039068954,0.18422006651759615
S_00473,shooting,S11,510.15,511.65,17.46572553716743,1.285572296697203,0.9288117571898472,0.18422006651759615
S_00474,shooting,S11,510.25,511.75,17.447059533324687,1.3098217360477669,0.7741540741939867,0.18422006651759615
S_00475,shooting,S11,510.35,511.85,17.34010790570981,1.3436412792983867,0.5390806562067957,0.18422006651759615
S_00476,shooting,S11,510.45,511.95,17.197968104483152,1.395442631012145,0.6874954417946231,0.18422006651759615
S_00477,shooting,S11,510.55,512.05,17.30609687145208,1.470328725143792,1.1351918539827195,0.18422006651759615
S_00478,shooting,S11,512.25,513.75,18.890669238280758,1.8247871028282718,0.8101720269935457,0.07865336045580906
S_00479,shooting,S11,512.35,513.85,19.041341822772278,1.7822143362920597,0.8807334113060635,0.07865336045580906
S_00480,shooting,S11,512.45,513.95,19.20991783116447,1.7048114956122598,1.0489491941718119,0.07865336045580906
S_00481,shooting,S11,512.55,514.05,19.363123960033715,1.6000748798136433,0.9844860937010417,0.07865336045580906
S_00482,shooting,S11,512.65,514.15,19.372351977970872,1.522564441675464,0.4397647405426492,0.07865336045580906
S_00483,shooting,S11,512.75,514.25,19.11634549077137,1.5210033301359454,0.31715769271072897,0.07865336045580906
S_00484,shooting,S11,512.85,514.35,18.753101730570286,1.5748288855828485,0.5679557838309598,0.07865336045580906
S_00485,shooting,S11,512.95,514.45,18.610943532031882,1.6072466182364666,0.5353502048759262,0.07865336045580906
S_00486,shooting,S11,513.05,514.55,18.671180678050515,1.5593600337582532,1.0226504730208033,0.07865336045580906
S_00487,shooting,S11,513.15,514.65,18.664577837150603,1.4439936971416543,1.3700586744950711,0.07865336045580906
S_00488,shooting,S11,513.25,514.75,18.58629270469879,1.3244845524828233,1.170413590983357,0.07865336045580906
S_00489,shooting,S11,513.35,514.85,18.603761490598185,1.2549654853889318,0.620028075146069,0.07865336045580906
S_00490,shooting,S11,513.45,514.95,18.815103644643983,1.249450889314,0.19766111391765553,0.07865336045580906
S_00491,shooting,S11,513.55,515.05,19.239636022213457,1.2678706157515272,0.1551384971907327,0.07865336045580906
S_00492,shooting,S11,513.65,515.15,19.808330949765182,1.257248995487151,0.43626471220737395,0.07865336045580906
S_00493,shooting,S11,513.75,515.25,20.28727890996327,1.228368633261556,0.3777961193610066,0.08662755033661924
S_00494,shooting,S11,513.85,515.35,20.461163568694264,1.219127097913501,0.10776584123771647,0.08662755033661924
S_00495,shooting,S11,513.95,515.45,20.282813930822357,1.207457223655459,0.5448502884616762,0.08662755033661924
S_00496,shooting,S11,514.05,515.55,19.913344720164808,1.1448141350723287,0.9790750570991043,0.08662755033661924
S_00497,shooting,S11,514.15,515.65,19.710011952794808,1.0512772731344646,0.91127376911631,0.08662755033661924
S_00498,shooting,S11,514.25,515.75,19.781315435638554,1.0031284327059669,0.4466382532761769,0.08662755033661924
S_00499,shooting,S11,514.35,515.85,19.815998555323347,1.045066817826983,0.7874844265716068,0.08662755033661924
S_00500,shooting,S11,514.45,515.95,19.69796450368635,1.144995907526463,0.8760777153048073,0.08662755033661924
S_00501,shooting,S11,514.55,516.05,19.68624010542089,1.2136091979190324,0.2023063547159421,0.08662755033661924
S_00502,shooting,S11,514.65,516.15,19.86846527329802,1.1854551570196543,0.7164676906142421,0.08662755033661924
S_00503,shooting,S11,514.75,516.25,20.1028655151016,1.0864515455843422,1.0835611513589183,0.21972427267776196
S_00504,shooting,S11,514.85,516.35,20.286941486396916,0.9990371233787724,0.7438142888240388,0.2776258990940545
S_00505,shooting,S11,514.95,516.45,20.392946120871347,0.9840236645838615,0.38008698473710983,0.2776258990940545
S_00506,shooting,S11,515.05,516.55,20.487648374473448,1.0429754839865852,0.7067514769395368,0.2776258990940545
S_00507,shooting,S11,515.15,516.65,20.66689448309037,1.1253706305761961,0.7246023948648508,0.2776258990940545
S_00508,shooting,S11,515.25,516.75,20.77917954408617,1.1822356454538088,0.42997630838160283,0.2776258990940545
