candidate_id,目标编号,任务,start_time,exec_time,distance,angle_deg,speed,acceleration,margin,normalized_margin,bottleneck_constraint,window_points,dmin,dmax,vmax,amax
111,S04,射击,479.25,480.75,12.58064384000558,-10.805554817353517,1.7038046148340447,0.16757370301803554,0.02127544679860882,0.02127544679860882,speed,16,5.0,30.0,2.0,1.5
112,S04,射击,479.35,480.85,12.631905398847932,-9.543912574693115,1.726667034059839,0.647907451813512,0.022586360165033792,0.022586360165033792,speed,16,5.0,30.0,2.0,1.5
113,S04,射击,479.45,480.95,12.67718805794224,-8.970200595964776,1.811221780611295,0.9824246501011479,0.03365978833604366,0.03365978833604366,speed,16,5.0,30.0,2.0,1.5
114,S04,射击,479.55,481.05,12.78701426456386,-7.998266811845788,1.9109412737536389,0.740350290130024,0.03365978833604366,0.03365978833604366,speed,16,5.0,30.0,2.0,1.5
115,S04,射击,479.65,481.15,12.904111482912398,-5.828820118624303,1.9589879533134766,0.3794596200805587,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
116,S04,射击,479.75,481.25,12.938518432667864,-2.7809166409127695,1.9309511662078678,0.9005394925814459,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
117,S04,射击,479.85,481.35,13.026831124046655,-0.13944375114172722,1.8595056291587833,0.988081211164002,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
118,S04,射击,479.95,481.45,13.284523113202024,0.5898872299621613,1.7827064604072598,0.7100230920316005,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
119,S04,射击,480.05,481.55,13.471946225443464,-0.11243007299387603,1.717501570346291,0.7532057374311089,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
120,S04,射击,480.15,481.65,13.30922042930334,-0.5455637434176681,1.6648484218107396,0.551375833982072,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
121,S04,射击,480.25,481.75,12.968392774271006,-0.32156837906665053,1.6224068567246726,0.28287532136724436,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
122,S04,射击,480.35,481.85,12.776920226298188,-0.30007751685540685,1.6111300204074248,0.16565272093554526,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
123,S04,射击,480.45,481.95,12.83202829428542,-0.9700582323020729,1.6386659898126283,0.3260623221698335,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
124,S04,射击,480.55,482.05,12.993419167085891,-2.1198794880181007,1.676088735166791,0.2741829588128353,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
125,S04,射击,480.65,482.15,13.174383525207132,-3.353125158026851,1.6897702638301209,0.35941542053870557,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
126,S04,射击,480.75,482.25,13.462633243368806,-4.262503112752051,1.648254973073601,0.9327735685946439,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
127,S04,射击,480.85,482.35,13.854762394059767,-4.634395077388051,1.5386041390531053,1.2090920553124838,0.02050602334326168,0.02050602334326168,speed,16,5.0,30.0,2.0,1.5
