task_key,任务,目标编号,exec_time,start_time,distance,angle_deg,speed,acceleration,window_points,margin_mean,margin_worst,scenario_feasible_rate,feasible_scenarios,scenario_count,risk_penalty,margin,normalized_margin,bottleneck_constraint
射击|S10|653.6,射击,S10,653.65,652.15,12.845399044087735,-68.69801934834258,1.543348865517897,0.9742016194907298,16,0.01949646324997353,0.0,0.2,3,15,0.8500000000000001,0.01949646324997353,0.01949646324997353,speed
射击|S10|653.8,射击,S10,653.75,652.25,12.887638674470587,-69.42628006391013,1.9696129865794558,0.9781914246383001,16,0.0014057330096407898,0.0,0.13333333333333333,2,15,0.9166666666666667,0.0014057330096407898,0.0014057330096407898,speed
射击|S10|654.0,射击,S10,654.05,652.55,12.888623607829055,-64.67089316182363,1.8916447859036891,0.9508640605034526,16,0.004801844746222983,0.0,0.13333333333333333,2,15,0.9166666666666667,0.004801844746222983,0.004801844746222983,speed
射击|S10|752.8,射击,S10,752.75,751.25,27.694702604156085,179.83735074129552,1.8144816611400365,0.11818471791378442,16,0.003140432813377041,0.0,0.26666666666666666,4,15,0.7833333333333334,0.003140432813377041,0.003140432813377041,distance_upper
射击|S10|753.0,射击,S10,752.95,751.45,26.971754850581174,179.51940705370154,1.878164745719695,0.17735234590077276,16,0.0018090391776332429,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0018090391776332429,0.0018090391776332429,distance_upper
射击|S10|753.2,射击,S10,753.15,751.65,27.24867609396189,-179.1800129477518,1.8800143344413416,0.06401475650311252,16,0.0024874961157486174,0.0,0.13333333333333333,2,15,0.9166666666666667,0.0024874961157486174,0.0024874961157486174,distance_upper
射击|S10|753.6,射击,S10,753.65,752.15,26.313934681375887,-178.15458622711526,1.9578879468590442,0.21692286180167336,16,0.004570962965637689,0.0,0.13333333333333333,2,15,0.9166666666666667,0.004570962965637689,0.004570962965637689,speed
射击|S10|753.8,射击,S10,753.85,752.35,25.38719624736334,-178.53060630666116,1.947029408773107,0.22103582145748948,16,0.0017656863742297653,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0017656863742297653,0.0017656863742297653,speed
射击|S10|754.0,射击,S10,753.95,752.45,25.57622665209558,-178.05610367892714,1.9936571657410083,0.2146267647202906,16,0.00022410796214265746,0.0,0.13333333333333333,2,15,0.9166666666666667,0.00022410796214265746,0.00022410796214265746,speed
射击|S10|763.4,射击,S10,763.45,761.95,11.005265862376287,-95.98102978936464,1.3014671084773437,0.37578697390637494,16,0.0010358331472722915,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0010358331472722915,0.0010358331472722915,speed
射击|S10|763.6,射击,S10,763.55,762.05,11.388831532418354,-94.35583205974919,1.2399503789771085,0.4293884896369798,16,0.00573916064514696,0.0,0.13333333333333333,2,15,0.9166666666666667,0.00573916064514696,0.00573916064514696,speed
射击|S10|763.8,射击,S10,763.85,762.35,11.042502394836491,-91.77959840052452,1.571507937082731,0.17648073320706908,16,0.008831589485640341,0.0,0.2,3,15,0.8500000000000001,0.008831589485640341,0.008831589485640341,speed
射击|S10|764.0,射击,S10,763.95,762.45,10.92271501900083,-91.36348148940701,1.6035350398279578,0.13357210412841042,16,0.02654354710635043,0.0,0.2,3,15,0.8500000000000001,0.02654354710635043,0.02654354710635043,speed
射击|S10|764.2,射击,S10,764.25,762.75,11.210700927078435,-88.56919382147119,1.5560857734479507,0.37123892879937487,16,0.014797140885068309,0.0,0.06666666666666667,1,15,0.9833333333333334,0.014797140885068309,0.014797140885068309,speed
射击|S10|764.4,射击,S10,764.45,762.95,10.751808702289628,-88.07124060896172,1.761190948019941,0.41824014931573644,16,0.062100873494784326,0.0,0.3333333333333333,5,15,0.7166666666666668,0.062100873494784326,0.062100873494784326,speed
射击|S10|764.6,射击,S10,764.55,763.05,10.570292755825,-88.65230900180026,1.7695912243777074,0.4379024011412262,16,0.007680292520743085,0.0,0.06666666666666667,1,15,0.9833333333333334,0.007680292520743085,0.007680292520743085,speed
射击|S10|764.8,射击,S10,764.85,763.35,10.991734060477073,-85.4764078776557,1.810997882991183,0.4545015646466562,16,0.006300070566960566,0.0,0.06666666666666667,1,15,0.9833333333333334,0.006300070566960566,0.006300070566960566,speed
射击|S10|765.0,射击,S10,765.05,763.55,11.09668811552414,-81.84605151582996,1.714028523210628,0.14518013677874425,16,0.049922503930231815,0.0,0.3333333333333333,5,15,0.7166666666666668,0.049922503930231815,0.049922503930231815,speed
射击|S10|765.2,射击,S10,765.15,763.65,11.053689378188219,-80.9357365134096,1.756485699223718,0.07997497759140945,16,0.008589398354152273,0.0,0.13333333333333333,2,15,0.9166666666666667,0.008589398354152273,0.008589398354152273,speed
射击|S10|765.4,射击,S10,765.35,763.85,11.241349460005221,-80.42080518613466,1.9779365342720152,0.3731889238928878,16,0.004757163529252425,0.0,0.2,3,15,0.8500000000000001,0.004757163529252425,0.004757163529252425,speed
射击|S10|765.6,射击,S10,765.55,764.05,11.416306690197562,-78.1480316494454,1.8915961458440342,0.18412055948092154,16,0.0036134618051988586,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0036134618051988586,0.0036134618051988586,speed
射击|S10|766.2,射击,S10,766.25,764.75,11.607573126586885,-70.93552712351155,1.7470194083570199,0.040739238369135886,16,0.04005709984665864,0.0,0.3333333333333333,5,15,0.7166666666666668,0.04005709984665864,0.04005709984665864,speed
射击|S10|766.4,射击,S10,766.35,764.85,11.654564923349,-69.98077330402319,1.7762578954312531,0.03236148270684751,16,0.009565955255354064,0.0,0.13333333333333333,2,15,0.9166666666666667,0.009565955255354064,0.009565955255354064,speed
射击|S10|766.6,射击,S10,766.65,765.15,11.932906711469407,-66.51339354760766,1.819689239514531,0.3453554628790461,16,0.0035729532960608284,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0035729532960608284,0.0035729532960608284,speed
射击|S10|767.4,射击,S10,767.45,765.95,12.497891607033827,-61.40098809601982,1.792742579531054,0.12364898648728424,16,0.027528139965389133,0.0,0.3333333333333333,5,15,0.7166666666666668,0.027528139965389133,0.027528139965389133,speed
射击|S10|767.6,射击,S10,767.55,766.05,12.540542122785427,-60.486406962361,1.7903274672645577,0.02148232571461176,16,0.009657004602556762,0.0,0.13333333333333333,2,15,0.9166666666666667,0.009657004602556762,0.009657004602556762,speed
射击|S10|767.8,射击,S10,767.75,766.25,13.034005490347772,-58.6887184625868,1.6417795185962347,0.6192613074246284,16,0.004469761534541572,0.0,0.06666666666666667,1,15,0.9833333333333334,0.004469761534541572,0.004469761534541572,speed
射击|S10|768.4,射击,S10,768.35,766.85,13.173137554943349,-55.25253044369367,1.067757729220932,0.7776987642142619,16,0.005272246349826718,0.0,0.06666666666666667,1,15,0.9833333333333334,0.005272246349826718,0.005272246349826718,speed
射击|S10|768.6,射击,S10,768.55,767.05,13.29319810357778,-55.16803390460712,0.7080852986971939,1.4865561537389402,16,0.024937714432470927,0.0,0.3333333333333333,5,15,0.7166666666666668,0.024937714432470927,0.024937714432470927,acceleration
射击|S10|768.8,射击,S10,768.75,767.25,13.529519811508717,-52.87842523104187,1.798124703517438,0.06810779160406541,16,0.033270243341021286,0.0,0.26666666666666666,4,15,0.7833333333333334,0.033270243341021286,0.033270243341021286,speed
射击|S10|769.0,射击,S10,768.95,767.45,14.457219504662193,-57.20195096877306,1.1688194293358907,0.6558418429593467,16,0.009726607338535734,0.0,0.06666666666666667,1,15,0.9833333333333334,0.009726607338535734,0.009726607338535734,speed
射击|S11|507.8,射击,S11,507.85,506.35,16.073886540526622,-3.982107790190518,1.3761532369960885,0.42964637602279987,16,0.003900225352626885,0.0,0.3333333333333333,5,15,0.7166666666666668,0.003900225352626885,0.003900225352626885,speed
射击|S11|508.0,射击,S11,508.05,506.55,16.296757991287002,-5.806242262482953,1.3557372307970026,0.37708610639522,16,0.008350184930343769,0.0,0.6,9,15,0.45,0.008350184930343769,0.008350184930343769,speed
射击|S11|508.2,射击,S11,508.15,506.65,16.186130812932525,-6.518661180969503,1.289817123010259,0.5475645374915907,16,0.0010129123645149507,0.0,0.06666666666666667,1,15,0.9833333333333334,0.0010129123645149507,0.0010129123645149507,speed
射击|S11|508.8,射击,S11,508.85,507.35,16.394648776585203,-7.72971787471575,1.1310749588096198,0.17618967880292008,16,0.10459239463021262,0.0,0.4,6,15,0.65,0.10459239463021262,0.10459239463021262,speed
射击|S11|509.0,射击,S11,509.05,507.55,16.606210475535253,-8.701632632264797,0.933861079731866,0.3083940173925052,16,0.14904604426507084,0.0,0.6,9,15,0.45,0.14904604426507084,0.14904604426507084,speed
射击|S11|509.6,射击,S11,509.55,508.05,16.71380345623972,-6.941795866054586,0.9914877810534636,0.26730780006519844,16,0.02767366111022625,0.0,0.06666666666666667,1,15,0.9833333333333334,0.02767366111022625,0.02767366111022625,distance_lower
射击|S11|509.8,射击,S11,509.85,508.35,16.776166822897633,-11.16603363076895,0.9048704921026722,0.11538658216834351,16,0.24708327544779174,0.0,0.6,9,15,0.45,0.24708327544779174,0.24708327544779174,speed
射击|S11|510.0,射击,S11,509.95,508.45,16.942740146990545,-11.330198667381454,0.8011670986621704,0.10172352864619918,16,0.13940082003987442,0.0,0.3333333333333333,5,15,0.7166666666666668,0.13940082003987442,0.13940082003987442,speed
射击|S11|510.4,射击,S11,510.35,508.85,17.5523596940784,-7.889055702875735,0.9950088758988529,0.8010360020720456,16,0.02950940219576968,0.0,0.06666666666666667,1,15,0.9833333333333334,0.02950940219576968,0.02950940219576968,distance_lower
射击|S11|510.8,射击,S11,510.85,509.35,17.337759922504834,-13.728818922879519,1.1270645884209436,0.4921500551486131,16,0.2913536551214884,0.0,0.6666666666666666,10,15,0.38333333333333336,0.2913536551214884,0.2913536551214884,speed
