时间(s),X坐标(m),Y坐标(m),vx,vy,bias_x,bias_y
226.526,2.812362230302228,-2.530338137762312,0.2587463349944138,0.0683199627756734,3.475452005237313,-1.8336537589281823
226.626,2.861387400792532,-2.513889784603358,0.2550995100860615,0.060783166810962866,3.475452004860885,-1.8336537650623674
226.726,2.911751486753096,-2.4983474248801003,0.24123324364915869,0.04935597188041259,3.4754520050838322,-1.8336537711822039
226.826,2.945362079188026,-2.477380624707799,0.22646074207550293,0.03443395422950524,3.4754520053085867,-1.833653777301997
226.926,2.9741985478173363,-2.472684967572266,0.20783482752280336,0.01771765801090068,3.4754520060875143,-1.833653789010516
227.026,3.002725742107323,-2.471343357961219,0.18901034886502496,0.0011949487505841534,3.475452006868113,-1.833653800735886
227.126,3.0104467695058923,-2.4779200868210634,0.17711841084496815,-0.010326236909768798,3.475452001177425,-1.8336538118305543
227.226,3.018107730838484,-2.4844923729990493,0.1652489868449775,-0.021834021516802186,3.475451995467225,-1.8336538229233208
227.326,3.0241715979624275,-2.4899550833443334,0.15844088436720405,-0.03180368349308002,3.475451988239607,-1.833653833227408
227.426,3.031895206030448,-2.4950897333699893,0.15284186683243428,-0.04139389005213438,3.475451981007414,-1.8336538435291172
227.526,3.0361555983803337,-2.5019253838125306,0.15106426396221667,-0.0501353363935262,3.475451972607598,-1.8336538540223064
227.626,3.0433163466583304,-2.5071765165156843,0.15176529687608925,-0.05873073043866116,3.475451964204261,-1.8336538645160732
227.726,3.0534573608082716,-2.5176515798963472,0.1545327815710817,-0.06542887109123686,3.4754519567649207,-1.83365387639037
227.826,3.067329100783202,-2.5212029706393486,0.15739789079604474,-0.07315416460524779,3.4754519493284874,-1.8336538882688294
227.926,3.0779680449510978,-2.5308216053944688,0.16324453654306945,-0.07986310159069582,3.4754519403493105,-1.8336539026960075
228.026,3.0903803136124854,-2.543413476461623,0.16908322925915953,-0.08628304883911113,3.475451931365482,-1.8336539171308703
228.126,3.1032990515576433,-2.556590333356349,0.17753600844799935,-0.0888855204983359,3.475451920804869,-1.8336539289145646
228.226,3.1162039846421346,-2.569743652767361,0.18599681412344476,-0.09147892717593871,3.4754519102395016,-1.8336539406902652
228.326,3.128591277838125,-2.5842272872009384,0.19803140119308435,-0.09153849348969934,3.4754519001251207,-1.833653954119262
228.426,3.1398642608716174,-2.5974179526452015,0.21112931704963414,-0.09103188015754035,3.4754518900121,-1.833653967553244
228.526,3.161195773854439,-2.609100557407846,0.22436916610459967,-0.0897561117236716,3.4754518831325734,-1.8336539813144674
228.626,3.1770300374288265,-2.61395298360665,0.23954149751110615,-0.08976116570060708,3.4754518762627957,-1.8336539950766777
228.726,3.1909846813870226,-2.610977133459382,0.25882874857928034,-0.09468927905644607,3.4754518681296407,-1.8336540062292503
228.826,3.2123043334141976,-2.6039102251716546,0.27865007727523106,-0.10309973865700985,3.4754518599926763,-1.8336540173739544
228.926,3.2419530476221294,-2.6029826446801594,0.29759950866075163,-0.11908088943473233,3.475451853349417,-1.8336540307522238
229.026,3.274064972301951,-2.6034626084988504,0.31636553504560566,-0.1352791834247605,3.475451846710661,-1.8336540441372275
229.126,3.3164833620522636,-2.6105476695489633,0.3274491138860132,-0.15632026791843817,3.4754518410281294,-1.833654058263306
229.226,3.358911844355637,-2.617640759065556,0.33851107614508114,-0.1773742582355643,3.4754518353484807,-1.8336540723916193
229.326,3.402410903009372,-2.6498651018362027,0.3452083246570717,-0.19059216328236922,3.4754518326046555,-1.833654091275581
229.426,3.4428033877411695,-2.6842502248497797,0.35101057832455035,-0.20152938909181245,3.475451829869683,-1.8336541101738817
229.526,3.4885773888511227,-2.7225266383486657,0.3531849774458877,-0.2064274566661958,3.475451829291349,-1.8336541314814507
229.626,3.528373523743671,-2.7458628373694,0.3539487658889832,-0.21043664146842214,3.475451828719518,-1.833654152796284
229.726,3.566572923104253,-2.76368701681816,0.35356171153469007,-0.21577665764689533,3.4754518275833823,-1.8336541721054973
229.826,3.6048846071325626,-2.7801816315616503,0.3525909422873135,-0.22220814834309988,3.4754518264455454,-1.8336541914086637
229.926,3.640775277723016,-2.801067355457781,0.3510764335414033,-0.22974655047278458,3.47545182451764,-1.833654212141946
230.026,3.678078542025612,-2.823899317750152,0.3494161121436349,-0.2371779045804911,3.475451822587352,-1.8336542328795404
230.126,3.7092027043027587,-2.851481595380827,0.34990126346449457,-0.24173237248560564,3.475451817268292,-1.8336542533056552
230.226,3.7402960498708118,-2.879061618476425,0.35039412565823275,-0.2462791045682953,3.4754518119390143,-1.833654273730831
230.326,3.7755706430312412,-2.9012945521929767,0.35073720726758734,-0.2521118983414722,3.4754518078332697,-1.8336542918956642
230.426,3.8109868224192462,-2.9236762972537447,0.351028901067391,-0.2582783581253294,3.4754518037312145,-1.8336543100536824
230.526,3.858304501702101,-2.955973521820317,0.3470047628192161,-0.26208485100359535,3.4754518038285465,-1.8336543306613649
230.626,3.9035315909175616,-2.992515890895838,0.33975030855239,-0.2626635228082925,3.47545180393854,-1.8336543512764336
230.726,3.945527796654869,-3.031353406748692,0.32920152319185825,-0.2580715189264021,3.4754518032760684,-1.833654372632262
230.826,3.982863295160321,-3.068682061669048,0.31802425567973563,-0.25130802630151083,3.4754518026112673,-1.8336543939903243
230.926,4.013463834185659,-3.1191844883759035,0.3073526472709722,-0.2291927102885748,3.4754518004794313,-1.8336544200879652
231.026,4.046200218164103,-3.165082480396819,0.2964799497972136,-0.20677339027094482,3.475451798343172,-1.8336544461998967
231.126,4.0869017359154896,-3.1917479803971434,0.27767606556120256,-0.17964203943392332,3.4754517969206664,-1.8336544705107791
231.226,4.127608804534435,-3.218395358186827,0.2588500114772679,-0.15249871038220514,3.475451795500313,-1.8336544948162312
231.326,4.1562085947128615,-3.2292176685024727,0.23893891727289593,-0.12778043696806352,3.4754517942279666,-1.8336545176647663
231.426,4.182020276365477,-3.2381024909058227,0.21896866687465255,-0.10386721473400541,3.475451792956067,-1.8336545405089084
231.526,4.192409557162571,-3.247507249354496,0.2028861673672195,-0.08018778397887781,3.4754517873645723,-1.8336545653463892
231.626,4.2057278724158405,-3.2533402129732965,0.18909620909593972,-0.057373907184326126,3.475451781760053,-1.8336545901898802
231.726,4.220737796530415,-3.258406101175494,0.17690558335655246,-0.034834211084519506,3.475451777298219,-1.833654615735261
231.826,4.225696687074393,-3.2592274229363816,0.16773804636385498,-0.0129643015054123,3.47545177283983,-1.833654641282758
231.926,4.239383409264628,-3.2523457813321808,0.16128354401412115,0.003966187630681101,3.4754517725575518,-1.8336546652583536
232.026,4.2516532058117855,-3.244768354535077,0.15500567248683988,0.020703381476925124,3.4754517722878657,-1.8336546892292103
232.126,4.247322049395821,-3.2481680470575816,0.16242064773940382,0.04059582736884877,3.4754517679134507,-1.8336547176428457
232.226,4.242953306194811,-3.251606643407177,0.16987543861852475,0.060499323223438865,3.4754517635266593,-1.8336547460698769
232.326,4.245249783897703,-3.2413575508940675,0.18516182972166528,0.07755847552587003,3.4754517610403313,-1.8336547758612542
232.426,4.247402888053629,-3.226747150639818,0.20257280781853632,0.09348245235789053,3.4754517585597333,-1.8336548056567454
232.526,4.259426191229584,-3.2131193669289235,0.2229999416873069,0.10799180085435818,3.4754517580874347,-1.8336548368216334
232.626,4.273711014967847,-3.1985659563536486,0.24574652862001412,0.12122147660113865,3.475451757621191,-1.8336548679906506
232.726,4.291146635312381,-3.173629156197296,0.27142681889106407,0.1291719183633993,3.475451757250456,-1.8336548962538355
232.826,4.313416319308339,-3.138300380470976,0.2978825603703772,0.13217878688157514,3.475451756880009,-1.833654924508259
232.926,4.350062303808995,-3.0974408552418726,0.320603975369583,0.1176695268996968,3.475451760116834,-1.833654952046483
233.026,4.391326260021231,-3.0613228205598952,0.34284484526826114,0.10284058071304418,3.475451763364535,-1.8336549795825479
233.126,4.446908848641668,-3.041541115878298,0.3495976812886448,0.08092852759936905,3.475451766857987,-1.8336550079228886
233.226,4.502495313137951,-3.0217679197213445,0.35630783964645,0.05899744836835911,3.4754517703521794,-1.8336550362656545
233.326,4.557876673855099,-3.028528129123575,0.352295262115953,0.04378885239999038,3.475451771093879,-1.8336550705806949
233.426,4.615357501007197,-3.036695614431971,0.3452171309910912,0.03049432081110296,3.47545177182728,-1.8336551049137424
233.526,4.65965606657715,-3.037106611692329,0.3347342205106459,0.018318104198085196,3.4754517692267775,-1.8336551358711686
233.626,4.69840935920471,-3.037589717537492,0.32269530080528286,0.006957611337416793,3.475451766616223,-1.8336551668184167
233.726,4.738626787009373,-3.0328613730589344,0.30738576292044834,-0.006068506992161318,3.4754517649990313,-1.8336551955516733
233.826,4.770465646249355,-3.0388656571802053,0.2922943181039688,-0.017460719661019693,3.4754517633848345,-1.8336552242782547
233.926,4.791856086367361,-3.048108041581686,0.281810947070651,-0.024010232679402915,3.4754517595511,-1.8336552526770487
234.026,4.812928845771468,-3.056791301076499,0.27150470319258424,-0.030450776333082085,3.475451755710673,-1.8336552810748543
234.126,4.832820090731694,-3.0633679915016327,0.26648732319142937,-0.03427322935207794,3.4754517518414985,-1.8336553092465682
234.226,4.852710297602136,-3.0699431244461217,0.2614844872011451,-0.03808861167512347,3.4754517479722367,-1.8336553374176006
234.326,4.877813161363556,-3.081958672318208,0.2567656549272221,-0.03741136137857911,3.475451745035935,-1.8336553659989596
234.426,4.903998720881067,-3.095069273606481,0.2520268858749214,-0.0354327153580884,3.475451742102446,-1.833655394581556
234.526,4.918136908925531,-3.09460301146385,0.25127014267027403,-0.034933998015337045,3.475451735770536,-1.8336554190305443
234.626,4.92934112437818,-3.091740978800477,0.254829539527811,-0.03640571786406509,3.4754517294283795,-1.8336554434670693
234.726,4.944774398016925,-3.104812000435897,0.2625154755824858,-0.03398108988978363,3.4754517243465077,-1.833655473152839
234.826,4.955393238898518,-3.111782182183335,0.27356594280513324,-0.031218278636047096,3.4754517192684364,-1.8336555028544357
234.926,4.979087006410151,-3.108959315529976,0.2877660495480879,-0.031797169803886215,3.4754517187497487,-1.8336555300116044
235.026,5.006176232118663,-3.1066063330495464,0.3018174616360336,-0.03248153360421683,3.4754517182448086,-1.8336555571611013
235.126,5.044944526603899,-3.117416519073895,0.30971899341654824,-0.028386953023412327,3.47545171833436,-1.8336555882217274
235.226,5.083719274566356,-3.128262158415285,0.31760331258104935,-0.024277147267279323,3.475451718425704,-1.8336556192941462
235.326,5.119631195399446,-3.1243443490230267,0.32369096593380153,-0.02429697269297554,3.4754517187024714,-1.833655650235921
235.426,5.153973358356117,-3.1161432999662346,0.3294365772567404,-0.02579835948543172,3.475451718979798,-1.8336556811773015
235.526,5.188894930712598,-3.1277848145829568,0.33453177930578626,-0.023881976214459675,3.475451719156175,-1.833655717703914
235.626,5.223455318716801,-3.1475122498404793,0.339242328417344,-0.016617895717956882,3.4754517193322476,-1.8336557542473664
235.726,5.265855521884532,-3.1528865332336924,0.3404593402311657,-0.007844532473056456,3.475451721923873,-1.833655786311335
235.826,5.30852023329167,-3.1611168050095655,0.33999074717927064,0.002590313989126264,3.475451724522782,-1.8336558183617973
235.926,5.35145828298792,-3.1630406478882196,0.33383257775172664,0.014797814343535328,3.4754517272127434,-1.8336558482827958
236.026,5.394212884057662,-3.1638530804104295,0.3274467655595969,0.027011237665695714,3.4754517299029803,-1.8336558781973737
236.126,5.437727370311234,-3.1531048217219926,0.31329507406701534,0.03386765541001021,3.4754517330822083,-1.8336559053989496
236.226,5.481245727104023,-3.1423310566870786,0.2991217873573137,0.04070790252963578,3.475451736262911,-1.8336559325923454
236.326,5.510147558786208,-3.127771080724347,0.28521044849403715,0.04207366368046864,3.4754517347302336,-1.8336559591024613
236.426,5.539740261370846,-3.1130832009138887,0.27129790123954045,0.04196006141067162,3.4754517331833448,-1.833655985610517
236.526,5.566014429197181,-3.0979597646604637,0.25754863913691295,0.03797612557782603,3.475451731180362,-1.8336560118342824
236.626,5.593686409202554,-3.0839647258718506,0.24331838493680966,0.030864507879433872,3.4754517291760045,-1.8336560380571907
236.726,5.6203049848049735,-3.0803450523775115,0.22814761900096422,0.023545668120305598,3.4754517274178074,-1.8336560674400535
236.826,5.6415362149820085,-3.0854387594804873,0.2135383666564324,0.01816192060386659,3.4754517256603523,-1.833656096832444
236.926,5.666419612837848,-3.0942953063633634,0.19705804420371995,0.0195513194736903,3.4754517260529707,-1.8336561264441935
237.026,5.69024112933488,-3.1029038404111597,0.18051985771437914,0.021186169333206904,3.475451726452071,-1.8336561560566045
237.126,5.703490465318133,-3.1095526598136725,0.16703841367477257,0.0292920797222128,3.4754517244956866,-1.833656185273926
237.226,5.716717175775698,-3.116197725157852,0.15356662968201876,0.03741555435280289,3.4754517225322,-1.833656214490056
237.326,5.725289812710753,-3.1093048386622297,0.14393015407769247,0.04325057110448369,3.475451722155492,-1.83365624360903
237.426,5.731744023453044,-3.0987346083783853,0.13550370591070232,0.04815421494469937,3.4754517217835685,-1.833656272727711
237.526,5.733429125977758,-3.0742355359940374,0.1312577094240223,0.04615977543820763,3.475451720398511,-1.8336562970112356
237.626,5.734393087909361,-3.0537844483306738,0.13081281181388224,0.03927220030086935,3.4754517190103993,-1.8336563212801813
237.726,5.7243629239747955,-3.0319541694431424,0.13988241220127,0.025022263670441098,3.475451713976253,-1.8336563448003
237.826,5.723245319221974,-3.007731648151554,0.15139674000404432,0.006339727503134754,3.475451708931113,-1.8336563683181608
237.926,5.729968677461365,-2.9956260786017355,0.16852580888009766,-0.02033871306987955,3.4754517052466576,-1.833656395617332
238.026,5.736041790094068,-2.9859287922201325,0.18598729504383052,-0.04719577545164912,3.475451701566305,-1.8336564229279044
238.126,5.742762268250794,-2.985533766180031,0.21224686279197816,-0.07790437278772491,3.475451698572461,-1.833656450852574
238.226,5.749490408210138,-2.9851464539844175,0.23853023087322342,-0.10862322104386274,3.475451695580687,-1.833656478779095
238.326,5.773383755728136,-3.011430850776535,0.2648804971363263,-0.13153257980495037,3.475451695633647,-1.8336565136563043
238.426,5.798201540470889,-3.037700065031956,0.2911850227401449,-0.15236500133727388,3.4754516956957877,-1.833656548554471
238.526,5.836428628047693,-3.070974008090467,0.3142784115060895,-0.1670039968166506,3.4754516978173076,-1.8336565849434532
238.626,5.882109926283243,-3.101057897748563,0.33277660099042294,-0.17737530338404583,3.475451699945036,-1.8336566213369307
238.726,5.9255571679924905,-3.12394776783755,0.34709921385142256,-0.185638723929638,3.475451700551643,-1.83365665489708
238.826,5.972002723566478,-3.1555527988765384,0.35902375443788936,-0.1908800032720208,3.475451701153663,-1.8336566884486867
238.926,6.021017394915153,-3.1814598558792935,0.3626249327865535,-0.19124804163394327,3.4754517020124647,-1.8336567190725452
239.026,6.06789650451796,-3.20470355448976,0.3661061895939054,-0.19168210399859023,3.47545170287204,-1.8336567496875762
239.126,6.115396444016228,-3.236267288481169,0.36206055719531127,-0.18406729830571159,3.475451705941227,-1.8336567855728063
239.226,6.162916623762474,-3.2678787454803895,0.3579930634094288,-0.1764275561049309,3.475451709017076,-1.8336568214739268
239.326,6.215368927040824,-3.303984978788851,0.34462942978046934,-0.15919404599568204,3.4754517113265138,-1.8336568605582206
239.426,6.27035156056452,-3.3390002367259757,0.3285420876261105,-0.13947340501595268,3.475451713633641,-1.8336568996521123
239.526,6.314216651660461,-3.357722928586323,0.3084986000857921,-0.11801267782238334,3.4754517136355507,-1.8336569350233243
239.626,6.354141162658524,-3.371681954332458,0.285802692715528,-0.09605287273609546,3.4754517136305094,-1.8336569703833119
239.726,6.376095739192542,-3.3634036033620345,0.2658500223789325,-0.08146973431662767,3.4754517085881202,-1.8336569992525737
239.826,6.399287404791081,-3.35997635940989,0.2463901944533419,-0.06877831871689921,3.4754517035305423,-1.833657028102265
239.926,6.4187678528017225,-3.349461028960181,0.23006503173205853,-0.066730538542486,3.4754516975895333,-1.8336570543784076
240.026,6.438437813160032,-3.3406041265051454,0.2137842902557754,-0.0649543745799752,3.47545169164586,-1.8336570806467904
240.126,6.450193956056478,-3.3486274137779346,0.20401374390867205,-0.06282505637827782,3.475451683014093,-1.8336571109533264
240.226,6.461924504793926,-3.356687141718203,0.1942625226600139,-0.06069260260213781,3.47545167437422,-1.8336571412720377
240.326,6.47735379871927,-3.367678497678265,0.18620672771657185,-0.055663014593964506,3.4754516659600787,-1.8336571711535201
240.426,6.494347461133972,-3.3801388872401743,0.17846551443025868,-0.049724675437301906,3.475451657546618,-1.8336572010336842
240.526,6.518224714003047,-3.386797463239262,0.168458050538255,-0.04323953323024861,3.4754516516377825,-1.8336572298333043
240.626,6.54419933402793,-3.389127223553022,0.15570594537937307,-0.03742044320829412,3.4754516457364986,-1.8336572586296664
240.726,6.567047824987438,-3.394100523507009,0.13996425558491005,-0.031091198307803315,3.475451639328424,-1.8336572885514568
240.826,6.582194355509617,-3.3953304147589427,0.12438772971206388,-0.025323277496807482,3.4754516329188214,-1.8336573184766405
240.926,6.574403426071471,-3.387153850520304,0.12057695549342308,-0.025928230587875682,3.47545162006672,-1.8336573458029715
241.026,6.567080163551576,-3.3790624600514594,0.11720253805920768,-0.026789315360911378,3.475451607195193,-1.8336573731214667
241.126,6.562908201782577,-3.3827924839670223,0.12552878299353998,-0.027604848247291095,3.475451594891269,-1.8336574042626754
241.226,6.558741197677038,-3.38655720744857,0.13388686546041562,-0.028418206076941364,3.4754515825890566,-1.83365743541541
241.326,6.553707740471064,-3.3896389788077688,0.15202692427538977,-0.02907191649534286,3.475451569423674,-1.8336574660458558
241.426,6.548689331451661,-3.3929444303748135,0.17280069091171665,-0.02966323324608762,3.475451556255689,-1.8336574966747266
241.526,6.551045375121338,-3.3982830256462115,0.1988927634612473,-0.029415680531226538,3.4754515434789344,-1.8336575279670393
241.626,6.560671792518662,-3.4034539866812317,0.22795959654752168,-0.028479362080946258,3.4754515307033595,-1.833657559261352
241.726,6.589571725212788,-3.403057583409244,0.2544968388084813,-0.028883550051762977,3.4754515231322487,-1.8336575887391775
241.826,6.62564424634589,-3.4090242466144094,0.2786619158700225,-0.02830922313503391,3.4754515155768297,-1.8336576182115258
241.926,6.665755327488321,-3.421950965224928,0.29501278776289874,-0.021587980433147348,3.4754515080248836,-1.8336576493547605
242.026,6.706604419525887,-3.433750749416342,0.3110637056463448,-0.014692094486666902,3.475451500472948,-1.8336576805030331
242.126,6.751788489231411,-3.4519023933788726,0.31696317786923023,0.003759665640803621,3.4754514935376046,-1.8336577149160618
242.226,6.796979342587753,-3.4700829878985595,0.32283443325977346,0.022244920662614395,3.4754514866041206,-1.833657749338934
242.326,6.835606634175423,-3.4739281691101165,0.32567201239779464,0.04344510977946879,3.4754514783796377,-1.833657783859114
242.426,6.873006424562302,-3.4743079386957447,0.3278027402773251,0.06508370651626558,3.4754514701512624,-1.8336578183795869
242.526,6.910191766148946,-3.4570520498619275,0.32840236501221853,0.08290210371008266,3.4754514618370997,-1.8336578490657789
242.626,6.946433659977428,-3.4331202203718516,0.327942459834369,0.09573727557474324,3.475451453522678,-1.8336578797404102
242.726,6.973693283932649,-3.4001232354265687,0.3297688691194286,0.09893368808648478,3.4754514422334704,-1.8336579079320618
242.826,7.004505601862012,-3.3731565597027293,0.3318105655679638,0.0991853106870861,3.4754514309352933,-1.8336579361162268
242.926,7.036433640112293,-3.3502929925941203,0.3346417760491127,0.09104725442480836,3.4754514195787642,-1.8336579650134812
243.026,7.0687248422511,-3.330562841983765,0.33748312137645947,0.08283357049929463,3.4754514082220593,-1.8336579939128854
243.126,7.101906499424723,-3.3170517958548134,0.3407245952827667,0.07098704132775993,3.475451396792558,-1.833658021845748
243.226,7.1350877245536894,-3.3035326682873576,0.3439672073858123,0.05913001436495299,3.475451385362837,-1.8336580497756965
243.326,7.1775805652512314,-3.305706404330194,0.3433016285288942,0.05166132453921568,3.4754513786710195,-1.8336580808377434
243.426,7.218366000269523,-3.3091573761413047,0.34173909319289425,0.0454752979306964,3.475451371993488,-1.8336581119092343
243.526,7.258144610499424,-3.304469732576047,0.3381487100846976,0.03927615998593218,3.4754513649732064,-1.8336581394012503
243.626,7.29876196170001,-3.3040577601925514,0.33248106269521216,0.034212067187727235,3.4754513579518918,-1.833658166882474
243.726,7.338249036139002,-3.309419604576071,0.32424932718437166,0.032765145584753935,3.4754513507917095,-1.8336581960757448
243.826,7.368100933890156,-3.3067449787014076,0.31705691938127467,0.030947197774885804,3.475451343631109,-1.8336582252741775
243.926,7.383087643085634,-3.3029757153835706,0.3198657076450932,0.028621439487622045,3.47545133270331,-1.8336582549063518
244.026,7.399959476237091,-3.3009595935756377,0.32292835419817206,0.026423324302983664,3.4754513217641523,-1.8336582845398337
244.126,7.429771410878143,-3.3102046081495855,0.32826525705023935,0.03250512619066259,3.47545131328373,-1.8336583162519267
244.226,7.459605878520494,-3.319468569438148,0.3336070888274354,0.038610787796809695,3.4754513048107216,-1.833658347970287
244.326,7.497390737397003,-3.314635896412624,0.33615106522366905,0.04429160342485266,3.4754512957674684,-1.8336583751549933
244.426,7.5378881669311815,-3.3099864771918175,0.3377086510962301,0.04988102785418938,3.4754512867224956,-1.83365840232603
244.526,7.5706158293305,-3.294297925192206,0.3396917454986768,0.051550495703985406,3.475451275167642,-1.8336584268815928
244.626,7.601858968553788,-3.2722920285490167,0.3425017590840974,0.04799275506423457,3.475451263605221,-1.8336584514292695
244.726,7.636624896101767,-3.256945347414655,0.3450957321548981,0.04010687681166792,3.475451253099116,-1.8336584780473535
244.826,7.674237794874431,-3.2474382654546483,0.34692809537950353,0.031464106420439904,3.4754512425961956,-1.83365850467168
244.926,7.716965503629829,-3.2322717408407815,0.3438748832398058,0.015633148539558817,3.4754512334592795,-1.833658528571833
245.026,7.759906340915965,-3.2182306643820944,0.34059452610530583,-0.00045544924005607064,3.475451224326482,-1.8336585524637719
245.126,7.791095590314255,-3.216472004061543,0.33863917704590774,-0.018402130407639453,3.4754512111203324,-1.8336585792141606
245.226,7.822247687218112,-3.2147405248708485,0.3366896521344596,-0.03635238292058561,3.475451197901901,-1.8336586059731679
245.326,7.857333007426747,-3.2152427205731504,0.333971448918406,-0.05614543307188423,3.4754511861454356,-1.8336586323104727
245.426,7.8924101878282835,-3.215726480309396,0.33104728250915333,-0.07644526054914247,3.475451174393378,-1.8336586586465058
245.526,7.936889101614883,-3.225021651891276,0.3242329269045464,-0.09632380258424282,3.47545116698086,-1.8336586867852862
245.626,7.972574381483042,-3.2338744363465275,0.3164546122577887,-0.11628220019908793,3.475451159581426,-1.8336587149295018
245.726,7.9954046922708,-3.2563083656266802,0.31231510624903863,-0.1317840918382791,3.475451148223487,-1.8336587467630392
245.826,8.024923201593133,-3.2860177284439613,0.30808791674825425,-0.14370745358980141,3.475451136853612,-1.8336587786077003
245.926,8.05305014341663,-3.320845232987608,0.30538307134546244,-0.1426931214597458,3.47545112441976,-1.8336588111230898
246.026,8.08080461456,-3.3537409725783345,0.3027652860857409,-0.14134271288702077,3.475451111982699,-1.8336588436405017
246.126,8.110209220309711,-3.3724918710778993,0.30095564328888913,-0.1360854828790702,3.475451100459828,-1.8336588733030499
246.226,8.139621906852549,-3.3912167717564112,0.2991477302399404,-0.13081905168622435,3.475451088939713,-1.8336589029569903
246.326,8.16511019944242,-3.4053437384482623,0.2999721922530869,-0.12467911392753878,3.4754510779927505,-1.833658929900872
246.426,8.188934161275602,-3.4208900867885372,0.301649153426282,-0.11817555033775447,3.475451067047516,-1.8336589568365829
246.526,8.215525836682993,-3.4426294931322734,0.3044896814833747,-0.10813740327663496,3.4754510562943404,-1.8336589865379624
246.626,8.247518659630169,-3.4616558477110764,0.3068342812279664,-0.09563391125789494,3.4754510455417433,-1.833659016247681
246.726,8.283507534917849,-3.482930906036077,0.30699319173859857,-0.07831151637754626,3.475451036022753,-1.8336590472317844
246.826,8.320709693009212,-3.5105513304493594,0.30581592937754654,-0.05668208917090206,3.4754510265074816,-1.8336590782197302
246.926,8.354621406625954,-3.5338607770059385,0.30230257193349536,-0.023520597430098822,3.475451015809448,-1.8336591076862951
247.026,8.386304726725324,-3.549314869468719,0.29888822881964383,0.009517830672153891,3.4754510051078484,-1.833659137148273
247.126,8.404548585903651,-3.5442203359128075,0.3035257754402667,0.03937516918888899,3.4754509920572842,-1.833659167480115
247.226,8.422770951343702,-3.5391310931687046,0.30818670036130835,0.06922423566455606,3.4754509789996377,-1.83365919781458
247.326,8.449391153670964,-3.517958613846539,0.31467903527432,0.09179947509316176,3.4754509661222217,-1.833659225163094
247.426,8.478203502711235,-3.4963705953191235,0.32147569839821777,0.11240073379367227,3.4754509532453497,-1.8336592525026052
247.526,8.510807444197994,-3.4753534170691305,0.32818011992002893,0.1295902907195586,3.4754509413333015,-1.83365928174533
247.626,8.542576887256285,-3.4500229145552628,0.33515415956174127,0.14281242966194524,3.4754509294241624,-1.8336593109937933
247.726,8.573310238728844,-3.4113869281117113,0.3432740291909482,0.14600767488565267,3.475450916876934,-1.8336593363620768
247.826,8.608554394553682,-3.381256111478178,0.3509823023708476,0.1467070999962074,3.475450904327781,-1.833659361718661
247.926,8.65035274919642,-3.341178428857036,0.3546841981215742,0.13193953077906068,3.4754508932960753,-1.8336593828581114
248.026,8.6921722927139,-3.299881040673149,0.3582354956883919,0.11638544973687527,3.475450882268945,-1.8336594039848466
248.126,8.734475863134044,-3.273014029575739,0.35708408941884784,0.08862922101924466,3.475450871370141,-1.8336594308882768
248.226,8.776780843834082,-3.2462006678674684,0.3559196959309156,0.06084257054949948,3.4754508604717236,-1.8336594578091243
248.326,8.827824377969895,-3.23623202344263,0.34676200407299734,0.03101726350359212,3.475450853477245,-1.833659486954382
248.426,8.87803691967365,-3.2277625831120877,0.33552913647485694,0.0007572356469931693,3.475450846494537,-1.833659516106347
248.526,8.921302448036064,-3.2402419617602294,0.32098689094407,-0.025162276806778426,3.475450839093291,-1.833659549990447
248.626,8.953979110970781,-3.256860396226945,0.3063730430119029,-0.04650722105984193,3.4754508316907824,-1.833659583888815
248.726,8.980903066491711,-3.2732972740845847,0.2932910468819152,-0.06300983602436529,3.475450822984102,-1.833659616830739
248.826,9.017820494183427,-3.2936628941079205,0.2780751534505782,-0.07661587200042837,3.475450814273489,-1.8336596497697795
248.926,9.048951478799813,-3.3142807137967205,0.26027825782963976,-0.08183665138113919,3.4754508029832465,-1.8336596820573448
249.026,9.079498110143033,-3.3337869828774442,0.24237874634223977,-0.08685749264785192,3.4754507916852257,-1.8336597143429458
249.126,9.098506408130962,-3.359323563178972,0.2276957448892439,-0.08015580446414107,3.475450777228746,-1.8336597496508993
249.226,9.117484699562292,-3.384887838966947,0.21302327296075077,-0.07342029357019915,3.475450762762743,-1.8336597849679654
249.326,9.133445993037713,-3.4079918551593322,0.2008221603984586,-0.05812956830692527,3.4754507472283493,-1.833659818841142
249.426,9.150372121045963,-3.432093854513507,0.18919285064884883,-0.04044592381290251,3.4754507316907346,-1.8336598527099648
249.526,9.15632985014401,-3.4411803318976393,0.18203499015081626,-0.020914207385269057,3.47545071284079,-1.833659883014126
249.626,9.165133703630506,-3.4467720381328713,0.17784975393981214,-0.0004531504019173356,3.475450693980858,-1.833659913307539
249.726,9.168734245517994,-3.4403188371886975,0.17950155444918642,0.017324018760989914,3.475450673562159,-1.8336599404448084
249.826,9.176161297842974,-3.4244449129240415,0.18297823109401565,0.03186921525031844,3.4754506531387594,-1.8336599675725613
249.926,9.181608655400556,-3.403274612351862,0.19444991364038228,0.03501359143495687,3.4754506315483895,-1.8336599942656964
250.026,9.1905389036188,-3.3854986172570265,0.20597646408303225,0.038027200391843735,3.4754506099545015,-1.833660020957521
250.126,9.211328785522625,-3.384239545461571,0.21746616828700982,0.0424626393829406,3.4754505888988536,-1.8336600499519409
250.226,9.232124454656832,-3.3830010857333175,0.22895548264298393,0.04690321892786578,3.4754505678448284,-1.8336600789533037
